book_id,original_title,authors,average_rating,genre
1247,Rosemary's Baby,Ira Levin,3.96,dictionary
1248,The Talisman,"Stephen King, Peter Straub",4.12,fiction
1249,The Path of Daggers,Robert Jordan,3.9,comic 
1250,The Dharma Bums,Jack Kerouac,3.94,crime
1251,The Reckoning,Kelley Armstrong,4.21,horror
1252,"Behind the Beautiful Forevers: Life, Death, and Hope in a Mumbai Undercity",Katherine Boo,3.97,mystery
1253,Mary Poppins,"P.L. Travers, Mary Shepard",4.05,fairy tale fantasy
1254,Red Seas Under Red Skies,Scott Lynch,4.23,fiction
1255,The House on Mango Street,Sandra Cisneros,3.57,science fiction
1256,City of Thieves,David Benioff,4.28,autobiographical
1257,Halfway to the Grave,Jeaniene Frost,4.18,dictionary
1258,The Twits,"Roald Dahl, Quentin Blake",3.94,comic
1259,Abhorsen,Garth Nix,4.29,autobiographical
1260,The Beach House,"James Patterson, Peter de Jonge",3.82,horror
1261,Eyes of the Dragon,Stephen King,3.92,comic 
1262,Children of Dune,Frank Herbert,3.9,mystery
1263,Leviathan Wakes,James S.A. Corey,4.2,fiction
1264,Queen of Shadows,Sarah J. Maas,4.6,comic 
1265,Maus II : And Here My Troubles Began ,Art Spiegelman,4.41,genre
1266,The Snowy Day,Ezra Jack Keats,4.13,fiction
1267,To the Nines,Janet Evanovich,4.16,comic 
1268,Where We Belong,Emily Giffin,3.86,crime
1269,The Hot Zone: The Terrifying True Story of the Origins of the Ebola Virus,Richard   Preston,4.1,horror
1270,regression,"Haruki Murakami, Philip Gabriel",3.82,mystery
1271,The Signature of All Things,Elizabeth Gilbert,3.81,fairy tale fantasy
1272,"Eats, Shoots and Leaves",Lynne Truss,3.86,fiction
1273,Dead Witch Walking,Kim Harrison,4.04,science fiction
1274,richi rich,"Clement C. Moore, Jan Brett",4.36,autobiographical
1275,An Echo in the Bone,Diana Gabaldon,4.42,dictionary
1276,Unearthly,Cynthia Hand,4.06,fiction
1277,The Case for Christ,Lee Strobel,4.1,comic 
1278,Knife of Dreams,Robert Jordan,4.12,crime
1279,Hoot,Carl Hiaasen,3.81,horror
1280,Ã†neis,"Virgil, Robert Fitzgerald",3.81,mystery
1281,This is How You Lose Her,Junot DÃ­az,3.75,fairy tale fantasy
1282,poyush ,"Haruki Murakami, Jay Rubin",3.68,fiction
1283,Ishmael: An Adventure of the Mind and Spirit,Daniel Quinn,3.97,science fiction
1284,It's Not Summer Without You,Jenny Han,4.14,autobiographical
1285,Pushing the Limits,Katie McGarry,4.08,dictionary
1286,Quidditch Through the Ages,"Kennilworthy Whisp, J.K. Rowling",3.85,comic
1287,Miss Nelson Is Missing!,"Harry Allard, James  Marshall",4.26,autobiographical
1288,The Long Walk,"Richard Bachman, Stephen King",4.11,horror
1289,The Ersatz Elevator,"Lemony Snicket, Brett Helquist",4.01,comic 
1290,Messenger ,Lois Lowry,3.9,mystery
1291,Lover Revealed,J.R. Ward,4.3,fiction
1292,'Salem's Lot The Illustrated Edition,"Stephen King, Jerry N. Uelsmann",4.25,comic 
1293,The Mysterious Benedict Society,"Trenton Lee Stewart, Carson Ellis",4.14,genre
1294,God is Not Great: How Religion Poisons Everything,Christopher Hitchens,3.96,fiction
1295,"Never Too Far (Too Far, #2)",Abbi Glines,4.21,comic 
1296,State of Fear,Michael Crichton,3.69,crime
1297,The Statistical Probability of Love at First Sight,Jennifer E. Smith,3.8,horror
1298,The Golem's Eye,Jonathan Stroud,4.09,mystery
1299,Still Life with Woodpecker,Tom Robbins,4.04,fairy tale fantasy
1300,Those Who Save Us,Jenna Blum,4.12,fiction
1301,The Broker,John Grisham,3.77,science fiction
1302,Across the Universe,Beth Revis,3.78,autobiographical
1303,"The Road Less Traveled:  A New Psychology of Love, Traditional Values, and Spiritual Growth",M. Scott Peck,4.03,dictionary
1304,Blood Rites,Jim Butcher,4.33,fiction
1305,The Boxcar Children,"Gertrude Chandler Warner, L. Kate Deal",4.09,comic 
1306,The Silent Wife,A.S.A. Harrison,3.3,crime
1307,How to Be a Woman,Caitlin Moran,3.73,horror
1308,A Court of Mist and Fury,Sarah J. Maas,4.72,mystery
1309,Life,Keith Richards,3.84,fairy tale fantasy
1310,Unaccustomed Earth,Jhumpa Lahiri,4.11,fiction
1311,The Pilot's Wife,Anita Shreve,3.5,science fiction
1312,White Noise,Don DeLillo,3.86,autobiographical
1313,"Band of Brothers: E Company, 506th Regiment, 101st Airborne from Normandy to Hitler's Eagle's Nest",Stephen E. Ambrose,4.42,dictionary
1314,On the Origin of Species by Means of Natural Selection or the Preservation of Favoured Races in the Struggle for Life,Charles Darwin,3.97,comic
1315,Blankets,Craig Thompson,4.06,autobiographical
1316,The Story of Edgar Sawtelle,David Wroblewski,3.6,horror
1317,Drowning Ruth,Christina Schwarz,3.73,comic 
1318,Post Office,Charles Bukowski,4.01,mystery
1319,All the Pretty Horses,Cormac McCarthy,3.97,fiction
1320,"Sherlock Holmes: The Complete Novels and Stories, Vol 2","Arthur Conan Doyle, Kyle Freeman",4.46,comic 
1321,"One Piece, Volume 01","EiichirÅ Oda, Andy Nakatani",4.42,genre
1322,The Last Unicorn,Peter S. Beagle,4.18,fiction
1323,Magyk,Angie Sage,3.8,comic 
1324,Fever 1793,Laurie Halse Anderson,3.89,crime
1325,The Likeness,Tana French,4.05,horror
1326,Dead Wake: The Last Crossing of the Lusitania,Erik Larson,4.07,mystery
1327,The Jungle Book,Rudyard Kipling,3.94,fairy tale fantasy
1328,I Am Pilgrim,Terry Hayes,4.23,fiction
1329,Howl and Other Poems ,"Allen Ginsberg, William Carlos Williams",4.14,science fiction
1330,Don't Sweat the Small Stuff,Richard Carlson,3.95,autobiographical
1331,Go the Fuck to Sleep,"Adam Mansbach, Ricardo CortÃ©s",4.26,dictionary
1332,Mostly Harmless,Douglas Adams,3.96,fiction
1333,Benjamin Franklin: An American Life,Walter Isaacson,3.96,comic 
1334,The Tiger's Wife,TÃ©a Obreht,3.37,crime
1335,Poison Study,Maria V. Snyder,4.16,horror
1336,Lover Unbound,J.R. Ward,4.33,mystery
1337,Going Postal,Terry Pratchett,4.36,fairy tale fantasy
1338,The Book of Mormon,"Anonymous, Joseph Smith Jr.",4.37,fiction
1339,The Mist,Stephen King,3.92,science fiction
1340,Dead Beat,Jim Butcher,4.43,autobiographical
1341,Golden Son,Pierce Brown,4.46,dictionary
1342,Night Watch,Terry Pratchett,4.47,comic
1343,The Light Fantastic,Terry Pratchett,3.94,autobiographical
1344,What the Dog Saw and Other Adventures,Malcolm Gladwell,3.82,horror
1345,Pretty Girls,Karin Slaughter,3.95,comic 
1346,Last Argument of Kings,Joe Abercrombie,4.26,mystery
1347,Revival,Stephen King,3.75,fiction
1348,Horton Hears a Who!,Dr. Seuss,4.16,comic 
1349,The Blind Side: Evolution of a Game,Michael   Lewis,4.16,genre
1350,Lirael,Garth Nix,4.29,fiction
1351,School's Out Forever,James Patterson,4.16,comic 
1352,salu ki shaadi,"Yana Toboso, Tomo Kimura",4.37,crime
1353,Winter,Marissa Meyer,4.49,horror
1354,The Strange Case of Dr. Jekyll and Mr. Hyde and Other Tales of Terror ,"Robert Louis Stevenson, Robert Mighall",3.94,mystery
1355,happy birthday,Emily Seife,4.4,fairy tale fantasy
1356,The Painted Man,Peter V. Brett,4.27,fiction
1357,happy anniversary,John Bunyan,3.98,science fiction
1358,One Shot,Lee Child,4.2,autobiographical
1359,The Serpent's Shadow,Rick Riordan,4.28,dictionary
1360,Duma Key,Stephen King,3.93,fiction
1361,The Shifting Fog,Kate Morton,3.93,comic 
1362,the dark mist,Robert Jordan,3.92,crime
1363,Proven Guilty,Jim Butcher,4.41,horror
1364,sunny night,"Fyodor Dostoyevsky, Andrew R. MacAndrew, Ben Marcus",4.17,mystery
1365,The Heart is a Lonely Hunter,Carson McCullers,3.97,fairy tale fantasy
1366,The Infinite Sea,Rick Yancey,3.94,fiction
1367,The Once and Future King,T.H. White,4.08,science fiction
1368,Small Gods,Terry Pratchett,4.27,autobiographical
1369,"Bud, Not Buddy",Christopher Paul Curtis,3.89,dictionary
1370,hey buddy,Alison Bechdel,4.12,comic
1371,Predictably Irrational: The Hidden Forces that Shape Our Decisions,Dan Ariely,4.1,autobiographical
1372,how r u doing,Ø£Ø­Ù…Ø¯ Ù…Ø±Ø§Ø¯,3.8,horror
1373,The Indian in the Cupboard,Lynne Reid Banks,3.89,comic 
1374,A Memory of Light,"Robert Jordan, Brandon Sanderson",4.5,mystery
1375,Me and Earl and the Dying Girl,Jesse Andrews,3.58,fiction
1376,The Ugly Truth,Jeff Kinney,4.16,comic 
1377,"Janet Evanovich Three and Four Two-Book Set (Stephanie Plum, #3-4)",Janet Evanovich,4.34,genre
1378,"The Surgeon of Crowthorne: a tale of murder, madness & the love of words",Simon Winchester,3.84,fiction
1379,2nd Chance,"James Patterson, Andrew Gross",4.01,comic 
1380,The Complete Maus,Art Spiegelman,4.53,crime
1381,The Eyre Affair,Jasper Fforde,3.92,horror
1382,Anne Rice's The Vampire Lestat: The Graphic Novel,"Faye Perozich, Anne Rice, John Bolton, Daerick GrÃ¶ss",4.17,mystery
1383,my life sucks,"Louis Sachar, Adam McCauley",4.14,fairy tale fantasy
1384,The Art of Happiness: A Handbook for Living,"Dalai Lama XIV, Howard C. Cutler",4.14,fiction
1385,The Bone Clocks,David Mitchell,3.81,science fiction
1386,Black and Blue,Anna Quindlen,3.86,autobiographical
1387,red and black,"L.J. Smith, Kevin Williamson, Julie Plec",4.1,dictionary
1388,The Last Juror,John Grisham,3.85,fiction
1389,Diary,Chuck Palahniuk,3.6,comic 
1390,Eleven on Top,Janet Evanovich,4.15,crime
1391,Tintenblut,"Cornelia Funke, Anthea Bell",3.91,horror
1392,"Sex, Drugs, and Cocoa Puffs: A Low Culture Manifesto",Chuck Klosterman,3.75,mystery
1393,Brideshead Revisited: The Sacred and Profane Memories of Captain Charles Ryder,Evelyn Waugh,3.99,fairy tale fantasy
1394,White Night,Jim Butcher,4.41,fiction
1395,The Miniaturist,Jessie Burton,3.58,science fiction
1396,Dragons of Autumn Twilight,"Margaret Weis, Tracy Hickman",4.03,autobiographical
1397,The Lost Colony,Eoin Colfer,4.01,dictionary
1398,Extras,Scott Westerfeld,3.59,comic
1399,The Burning Bridge,John Flanagan,4.28,autobiographical
1400,The Book of Life,Deborah Harkness,4.15,horror
1401,The Artist's Way: A Spiritual Path to Higher Creativity,Julia Cameron,3.89,comic 
1402,The Stinky Cheese Man and Other Fairly Stupid Tales,"Jon Scieszka, Lane Smith",4.2,mystery
1403,Horns,Joe Hill,3.92,fiction
1404,Catherine the Great: Portrait of a Woman,Robert K. Massie,3.91,comic 
1405,The Year of the Flood,Margaret Atwood,4.05,genre
1406,Winter Garden,Kristin Hannah,4.13,fiction
1407,The King of Torts,John Grisham,3.67,comic 
1408,Lone Survivor: The Eyewitness Account of Operation Redwing and the Lost Heroes of SEAL Team 10,"Marcus Luttrell, Patrick Robinson",4.34,crime
1409,The 3 Mistakes of My Life,Chetan Bhagat,2.97,horror
1410,The Murder of Roger Ackroyd,Agatha Christie,4.2,mystery
1411,Native Son ,Richard Wright,3.96,fairy tale fantasy
1412,Shadow's Edge,Brent Weeks,4.27,fiction
1413,Under the Never Sky,Veronica Rossi,4.01,science fiction
1414,True Believer,Nicholas Sparks,3.8,autobiographical
1415,The Lean Startupâ€Ž,Eric Ries,4.04,dictionary
1416,The Golden Lily,Richelle Mead,4.36,fiction
1417,Chasing Harry Winston,Lauren Weisberger,3.32,comic 
1418,Magician's Gambit,David Eddings,4.13,crime
1419,magic charms,"Roberto Aguirre-Sacasa, Stephen King, Mike Perkins, Laura       Martin",4.43,horror
1420,The Rise and Fall of the Third Reich: A History of Nazi Germany,William L. Shirer,4.15,mystery
1421,A Long Way Down,Nick Hornby,3.41,fairy tale fantasy
1422,Out from Boneville,"Jeff Smith, Steve Hamaker",4.16,fiction
1423,Rose Madder,Stephen King,3.66,science fiction
1424,"Die Trying (Jack Reacher, #2)",Lee Child,4,autobiographical
1425,Beautiful Chaos,"Kami Garcia, Margaret Stohl, Paz Pruneda",3.95,dictionary
1426,Keeping Faith,Jodi Picoult,3.79,comic
1427,Heart-Shaped Box,Joe Hill,3.82,autobiographical
1428,Cabin Fever,Jeff Kinney,4.21,horror
1429,coach,Brent Weeks,4.29,comic 
1430,Everyone Worth Knowing,Lauren Weisberger,3.39,mystery
1431,Redwall,Brian Jacques,4.11,fiction
1432,Manifest der Kommunistischen Partei,"Karl Marx, Friedrich Engels, Gareth Stedman Jones",3.51,comic 
1433,The Woman in Cabin 10,Ruth Ware,3.67,genre
1434,The Last of the Mohicans: A Narrative of 1757,James Fenimore Cooper,3.69,fiction
1435,Sophie's Choice,William Styron,4.18,comic 
1436,Shopaholic and Sister,Sophie Kinsella,3.64,crime
1437,The Iron Daughter,Julie Kagawa,4.13,horror
1438,The Prayer of Jabez:  Breaking Through to the Blessed Life,Bruce H. Wilkinson,3.92,mystery
1439,The Age of Miracles,Karen Thompson Walker,3.64,fairy tale fantasy
1440,Have a Little Faith: A True Story,Mitch Albom,4.16,fiction
1441,My Life in France,"Julia Child, Alex Prud'Homme",4.16,science fiction
1442,The Rosie Effect,Graeme Simsion,3.56,autobiographical
1443,The Secret of the Nagas.,Amish Tripathi,3.98,dictionary
1444,Ham on Rye,Charles Bukowski,4.16,fiction
1445,Flipped,Wendelin Van Draanen,3.94,comic 
1446,Emotional Intelligence 2.0,"Travis Bradberry, Jean Greaves, Patrick Lencioni",3.81,crime
1447,Make Way for Ducklings,Robert McCloskey,4.21,horror
1448,Relic,"Douglas Preston, Lincoln Child",4.01,mystery
1449,Notes from a Small Island,Bill Bryson,3.91,fairy tale fantasy
1450,Small Favor,Jim Butcher,4.43,fiction
1451,The Walking Dead Compendium Volume 1,Robert Kirkman,4.43,science fiction
1452,Princess Academy,Shannon Hale,4.01,autobiographical
1453,"Everything, Everything","Nicola Yoon, David Yoon",4.11,dictionary
1454,Pygmalion,George Bernard Shaw,3.9,comic
1455,Flight Behavior,Barbara Kingsolver,3.75,autobiographical
1456,Grip of the Shadow Plague,Brandon Mull,4.26,horror
1457,Bridget Jones: The Edge of Reason,Helen Fielding,3.53,comic 
1458,Captain Corelli's Mandolin,Louis de BerniÃ¨res,3.95,mystery
1459,At First Sight,Nicholas Sparks,3.81,fiction
1460,Down Under,Bill Bryson,4.05,comic 
1461,The Memoirs of Sherlock Holmes,Arthur Conan Doyle,4.32,genre
1462,The Orphan Master's Son,Adam Johnson,4.06,fiction
1463,Enchanters' End Game,David Eddings,4.17,comic 
1464,Persepolis,"Marjane Satrapi, Mattias Ripa, Blake Ferris, Anjali Singh",4.36,crime
1465,The Chosen,Chaim Potok,4.03,horror
1466,The Agony and the Ecstasy: A Biographical Novel of Michelangelo,"Irving Stone, ×©×ž×•××œ ×©× ×™×¦×¨",4.09,mystery
1467,El juego del Ã¡ngel,"Carlos Ruiz ZafÃ³n, Lucia Graves",3.86,fairy tale fantasy
1468,Where Rainbows End,Cecelia Ahern,3.95,fiction
1469,Amelia Bedelia,"Peggy Parish, Fritz Siebel",4.15,science fiction
1470,This Man,Jodi Ellen Malpas,4.13,autobiographical
1471,A Dog's Purpose ,W. Bruce Cameron,4.35,dictionary
1472,An Ember in the Ashes,Sabaa Tahir,4.32,fiction
1473,"Lover Enshrined, part one",J.R. Ward,4.12,comic 
1474,The Golem and the Jinni,Helene Wecker,4.1,crime
1475,cind the ella,"Ø£Ø­Ù„Ø§Ù… Ù…Ø³ØªØºØ§Ù†Ù…ÙŠ, Ahlam Mosteghanemi",3.72,horror
1476,The Slippery Slope,"Lemony Snicket, Brett Helquist",4,mystery
1477,Bleak House,"Charles Dickens, Nicola Bradbury, Hablot Knight Browne",4,fiction
1478,"Caps for sale: a tale of a peddler, some monkeys and their monkey business",Esphyr Slobodkina,4.12,comic 
1479,Furies of Calderon ,Jim Butcher,4.12,crime
1480,Alanna: The First Adventure,Tamora Pierce,4.27,horror
1481,Her Fearful Symmetry,Audrey Niffenegger,3.23,mystery
1482,The Boston Girl,Anita Diamant,3.79,fairy tale fantasy
1483,"Lover Enshrined, part two",J.R. Ward,4.38,fiction
1484,The Fall of Hyperion,Dan Simmons,4.18,science fiction
1485,The Black Dahlia,James Ellroy,3.75,autobiographical
1486,"Through the Looking-Glass, and What Alice Found There","Lewis Carroll, John Tenniel, Peter Glassman",4.06,dictionary
1487,Wild Swans: Three Daughters of China,Jung Chang,4.23,comic
1488,"Go, Dog. Go!",P.D. Eastman,4.08,autobiographical
1489,go goa gone,"Laura Ingalls Wilder, Garth Williams",4.19,horror
1490,Finders Keepers,Stephen King,4.03,comic 
1491,The Strain,"Guillermo del Toro, Chuck Hogan",3.77,mystery
1492,The Complete Poems of Emily Dickinson,"Emily Dickinson, Thomas H. Johnson",4.21,fiction
1493,Old Yeller,Fred Gipson,4.06,comic 
1494,Born Standing Up: A Comic's Life,Steve Martin,3.87,genre
1495,PostSecret: Extraordinary Confessions from Ordinary Lives,Frank Warren,4.01,fiction
1496,A Storm of Swords: Part 2 Blood and Gold,George R.R. Martin,4.56,comic 
1497,The Borrowers Afield,"Mary Norton, Beth Krush, Joe Krush",4.02,crime
1498,Hearts in Atlantis,Stephen King,3.8,horror
1499,happy singh,Jodi Picoult,4.35,mystery
1500,girth girth,"Haruki Murakami, Alfred Birnbaum",3.94,fairy tale fantasy
1501,The Queen's Fool,Philippa Gregory,3.83,fiction
1502,Days of Blood & Starlight,Laini Taylor,4.21,science fiction
1503,Jitterbug Perfume,Tom Robbins,4.24,autobiographical
1504,"The Battle for Skandia (Ranger's Apprentice, #4)",John Flanagan,4.32,dictionary
1505,The Darkest Minds,Alexandra Bracken,4.26,fiction
1506,O Zahir,"Paulo Coelho, Margaret Jull Costa",3.56,comic 
1507,The Power of Positive Thinking,Norman Vincent Peale,4.08,crime
1508,"In a Dark, Dark Wood ",Ruth Ware,3.65,horror
1509,The House of Mirth,"Edith Wharton, Nina Bawden",3.94,mystery
1510,Fairy Tail 1,"Hiro Mashima, William Flanagan",4.4,fairy tale fantasy
1511,The Slow Regard of Silent Things,"Patrick Rothfuss, Nate  Taylor",3.92,fiction
1512,Twelve Years a Slave,Solomon Northup,4.15,science fiction
1513,"Lover Avenged, part one",J.R. Ward,4.41,autobiographical
1514,In the Heart of the Sea: The Tragedy of the Whaleship Essex,Nathaniel Philbrick,4.16,dictionary
1515,Infidel,Ayaan Hirsi Ali,4.2,comic
1516,The Black Swan: The Impact of the Highly Improbable,Nassim Nicholas Taleb,3.88,autobiographical
1517,The Twelve,Justin Cronin,3.98,horror
1518,dftyfgudk,"Aleksandr Solzhenitsyn, H.T. Willetts",3.94,comic 
1519,The Diamond Age,Neal Stephenson,4.19,mystery
1520,A Canticle for Leibowitz,Walter M. Miller Jr.,3.97,fiction
1521,hnmjjgd,"Sophocles, J.E. Thomas",3.6,comic 
1522,Brooklyn,Colm TÃ³ibÃ­n,3.63,genre
1523,Wither,Lauren DeStefano,3.81,fiction
1524,Hillbilly Elegy. A Memoir of a Family and Culture in Crisis,J.D. Vance,3.99,comic 
1525,Crossroads of Twilight,Robert Jordan,3.82,crime
1526,The Red Badge of Courage,Stephen Crane,3.21,horror
1527,What If?: Serious Scientific Answers to Absurd Hypothetical Questions,Randall Munroe,4.17,mystery
1528,Gardens of the Moon,Steven Erikson,3.85,fairy tale fantasy
1529,A Bruxa de Portobello,Paulo Coelho,3.51,fiction
1530,A Swiftly Tilting Planet,Madeleine L'Engle,4.13,science fiction
1531,Gregor the Overlander,Suzanne Collins,3.99,autobiographical
1532,Sing You Home,Jodi Picoult,3.76,dictionary
1533,The Tale of the Body Thief,Anne Rice,3.7,fiction
1534,The Camel Club,David Baldacci,4.02,comic 
1535,Saving The World and Other Extreme Sports,James Patterson,4.16,crime
1536,Blood of the Fold,Terry Goodkind,3.98,horror
1537,The Boleyn Inheritance,Philippa Gregory,3.84,mystery
1538,A Spool of Blue Thread,Anne Tyler,3.4,fairy tale fantasy
1539,The Underground Railroad,Colson Whitehead,4.04,fiction
1540,Masquerade,Melissa de la Cruz,3.91,science fiction
1541,The Iron Queen,Julie Kagawa,4.24,autobiographical
1542,Losing It,Cora Carmack,3.77,dictionary
1543,The Racketeer,John Grisham,3.79,comic
1544,Disgrace,J.M. Coetzee,3.83,autobiographical
1545,The House at Pooh Corner,"A.A. Milne, Ernest H. Shepard",4.36,horror
1546,The Black Prism,Brent Weeks,4.24,comic 
1547,The Mermaid Chair,Sue Monk Kidd,3.1,mystery
1548,Frog and Toad Are Friends,Arnold Lobel,4.18,fiction
1549,The Carnivorous Carnival,"Lemony Snicket, Brett Helquist",3.97,comic 
